#X		#Y		#Wave		#Intensity
10420.887606	25714.326667	1723.276367	14099.620117
10420.887606	25714.326667	1722.296875	14176.178711
10420.887606	25714.326667	1721.317383	14181.131836
10420.887606	25714.326667	1720.336914	14316.182617
10420.887606	25714.326667	1719.357422	14328.753906
10420.887606	25714.326667	1718.376953	14208.717773
10420.887606	25714.326667	1717.396484	14287.588867
10420.887606	25714.326667	1716.415039	14442.898438
10420.887606	25714.326667	1715.434570	14287.222656
10420.887606	25714.326667	1714.453125	14243.719727
10420.887606	25714.326667	1713.471680	14381.108398
10420.887606	25714.326667	1712.490234	14694.192383
10420.887606	25714.326667	1711.508789	14490.193359
10420.887606	25714.326667	1710.527344	14538.335938
10420.887606	25714.326667	1709.544922	14464.266602
10420.887606	25714.326667	1708.562500	14598.925781
10420.887606	25714.326667	1707.580078	14820.048828
10420.887606	25714.326667	1706.597656	14794.301758
10420.887606	25714.326667	1705.614258	14671.901367
10420.887606	25714.326667	1704.631836	14816.581055
10420.887606	25714.326667	1703.648438	14892.549805
10420.887606	25714.326667	1702.665039	14815.954102
10420.887606	25714.326667	1701.681641	14752.094727
10420.887606	25714.326667	1700.697266	14914.426758
10420.887606	25714.326667	1699.713867	15117.345703
10420.887606	25714.326667	1698.729492	15147.447266
10420.887606	25714.326667	1697.745117	15187.693359
10420.887606	25714.326667	1696.760742	15174.597656
10420.887606	25714.326667	1695.776367	15186.892578
10420.887606	25714.326667	1694.791016	15323.555664
10420.887606	25714.326667	1693.805664	15219.074219
10420.887606	25714.326667	1692.820313	15378.509766
10420.887606	25714.326667	1691.834961	15421.187500
10420.887606	25714.326667	1690.849609	15512.037109
10420.887606	25714.326667	1689.863281	15420.269531
10420.887606	25714.326667	1688.877930	15493.332031
10420.887606	25714.326667	1687.891602	15480.179688
10420.887606	25714.326667	1686.904297	15781.287109
10420.887606	25714.326667	1685.917969	15552.702148
10420.887606	25714.326667	1684.931641	15567.406250
10420.887606	25714.326667	1683.944336	15564.371094
10420.887606	25714.326667	1682.957031	15553.738281
10420.887606	25714.326667	1681.969727	15816.548828
10420.887606	25714.326667	1680.982422	15702.081055
10420.887606	25714.326667	1679.994141	16081.174805
10420.887606	25714.326667	1679.005859	16014.772461
10420.887606	25714.326667	1678.017578	15988.871094
10420.887606	25714.326667	1677.029297	16084.388672
10420.887606	25714.326667	1676.041016	16114.115234
10420.887606	25714.326667	1675.052734	16133.713867
