#X		#Y		#Wave		#Intensity
19169.241915	25955.585042	1723.276367	7007.702637
19169.241915	25955.585042	1722.296875	7043.430176
19169.241915	25955.585042	1721.317383	6924.719727
19169.241915	25955.585042	1720.336914	6941.256836
19169.241915	25955.585042	1719.357422	6952.685059
19169.241915	25955.585042	1718.376953	7073.758789
19169.241915	25955.585042	1717.396484	7057.110352
19169.241915	25955.585042	1716.415039	7129.683594
19169.241915	25955.585042	1715.434570	7107.931641
19169.241915	25955.585042	1714.453125	7142.244141
19169.241915	25955.585042	1713.471680	7153.614258
19169.241915	25955.585042	1712.490234	7119.131348
19169.241915	25955.585042	1711.508789	7056.647949
19169.241915	25955.585042	1710.527344	7037.471191
19169.241915	25955.585042	1709.544922	7249.952637
19169.241915	25955.585042	1708.562500	7088.216309
19169.241915	25955.585042	1707.580078	7191.184570
19169.241915	25955.585042	1706.597656	7194.889648
19169.241915	25955.585042	1705.614258	7267.271484
19169.241915	25955.585042	1704.631836	7331.995117
19169.241915	25955.585042	1703.648438	7287.356445
19169.241915	25955.585042	1702.665039	7285.951660
19169.241915	25955.585042	1701.681641	7221.002930
19169.241915	25955.585042	1700.697266	7227.232910
19169.241915	25955.585042	1699.713867	7342.710449
19169.241915	25955.585042	1698.729492	7460.682617
19169.241915	25955.585042	1697.745117	7220.503906
19169.241915	25955.585042	1696.760742	7470.493164
19169.241915	25955.585042	1695.776367	7400.500000
19169.241915	25955.585042	1694.791016	7640.202637
19169.241915	25955.585042	1693.805664	7471.228027
19169.241915	25955.585042	1692.820313	7419.033691
19169.241915	25955.585042	1691.834961	7481.013672
19169.241915	25955.585042	1690.849609	7621.594238
19169.241915	25955.585042	1689.863281	7508.538086
19169.241915	25955.585042	1688.877930	7616.097168
19169.241915	25955.585042	1687.891602	7637.429199
19169.241915	25955.585042	1686.904297	7618.202637
19169.241915	25955.585042	1685.917969	7634.456055
19169.241915	25955.585042	1684.931641	7858.436523
19169.241915	25955.585042	1683.944336	7826.510742
19169.241915	25955.585042	1682.957031	7769.272461
19169.241915	25955.585042	1681.969727	7820.925293
19169.241915	25955.585042	1680.982422	7675.110352
19169.241915	25955.585042	1679.994141	7845.710449
19169.241915	25955.585042	1679.005859	7788.508301
19169.241915	25955.585042	1678.017578	7761.686035
19169.241915	25955.585042	1677.029297	7856.284180
19169.241915	25955.585042	1676.041016	7882.563965
19169.241915	25955.585042	1675.052734	7868.377930
19169.241915	25955.585042	1674.063477	7945.200684
19169.241915	25955.585042	1673.074219	8016.937500
19169.241915	25955.585042	1672.084961	7851.115234
19169.241915	25955.585042	1671.095703	7819.256836
19169.241915	25955.585042	1670.105469	7918.757813
19169.241915	25955.585042	1669.115234	8157.117188
19169.241915	25955.585042	1668.125977	8054.516113
19169.241915	25955.585042	1667.134766	7954.479004
19169.241915	25955.585042	1666.144531	8016.011719
19169.241915	25955.585042	1665.154297	7958.917480
19169.241915	25955.585042	1664.163086	8000.239258
19169.241915	25955.585042	1663.171875	7801.911621
19169.241915	25955.585042	1662.180664	7860.899414
19169.241915	25955.585042	1661.189453	8035.849609
19169.241915	25955.585042	1660.197266	8170.394531
19169.241915	25955.585042	1659.206055	7952.021484
19169.241915	25955.585042	1658.213867	8078.967773
19169.241915	25955.585042	1657.221680	8218.459961
19169.241915	25955.585042	1656.228516	7786.092285
19169.241915	25955.585042	1655.236328	7978.472656
19169.241915	25955.585042	1654.243164	7999.554199
19169.241915	25955.585042	1653.250000	7970.277344
19169.241915	25955.585042	1652.256836	7910.807617
